0.002356034611734776	421.7354694928726
0.02089931251752064	425.12724738669505
0.05304168010311087	421.01633498625637
0.07717751452960603	420.4642063112238
0.08537145939657775	419.5881734440541
0.1042783494074763	419.14495679858607
0.14217832563636154	418.7091920930953
0.15356905476465768	417.10764254221965
0.17393176640369554	420.71388086224715
0.20743079603310133	424.46019453819815
0.23559520378268495	422.4403317748373
0.24593166864519342	423.4731988839558
0.2555905591270296	421.0095668311135
0.27383299720685594	418.3694539518869
0.3471452144265956	411.3618407361588
0.41353217609704385	396.8444130251315
0.4939038086036402	385.69858477130583
0.5661692125036296	378.2302343859262
0.5775700755224648	375.63056671920464
0.7053884504065833	373.087857712122
0.7057783805212602	377.1782182264749
0.7774137867384735	375.7586006355105
0.8312526077868396	387.08971805899176
0.9069399913697946	395.6900371962027
0.9228632312461645	396.4552318548111
1.0218290561408108	387.28757767332183
1.1415833563858062	382.68724751651285
1.2128524557217526	386.88873877869815
1.2965697004447163	376.12602338462057
1.4568732140131508	371.8215239530124
1.484224354341296	371.83823267689525
1.5688230438319635	367.92471868021727
1.6272221618959235	364.94873318682903
1.6883909600374747	356.53610832535946
1.895064431277256	381.45687556277295
1.9350883988694165	361.9723979310434
2.157904499823984	378.4167025190618
2.24870616046896	396.83598375605334
2.3097899743632264	402.71125424179826
2.333443565282759	402.2983065655756
2.4438652216436285	403.35346042319316
2.4634589335913986	404.0569592040379
2.5300667273528132	396.3710963905665
2.590477640777181	397.87917462520795
2.6815141718859334	398.05256411501125
2.746750549969264	400.77827772651216
2.8265499312436018	392.3342882773109
2.915758634254032	382.4203055567783
2.958453259081789	377.7563757550937
3.018212924620125	376.3490542270324
3.0745512147309575	373.01607216883025
3.1197985620508244	373.2420802685062
-3.130290425000481	374.1920499730571
-3.003141511719905	380.75731022045727
-2.925876577921901	392.6771324260494
-2.903593342113463	394.62117604413214
-2.8081640710942857	407.8510987241017
-2.751361002842379	400.7505703609365
-2.666012459354784	396.3865165896355
-2.613626870174355	393.4757890518685
-2.5689134259865147	398.890121781418
-2.5172005435750395	396.43378547640884
-2.4128078684367456	393.162559143049
-2.36032492146121	390.76682175930756
-2.335501418817971	376.4669776786081
-2.1639529685587764	355.4054420949929
-2.052923584083209	360.1827299339503
-1.9693518504810923	352.0692220539036
-1.8766069746059875	360.0238965721168
-1.8318127453382977	350.5439416605297
-1.7686081506067803	362.4156215637924
-1.6792355305553937	376.384254414237
-1.6068313508687901	380.9225120454372
-1.5654634090721031	389.52699307442464
-1.4893709444734038	383.7990274464627
-1.459056716622324	380.30867706783295
-1.3698011244815005	375.09561419210473
-1.2764156171342722	357.9818120419283
-1.1738161290435851	361.3871068737891
-1.0744418722550808	351.92208221349034
-1.0023409660423592	354.9637815516039
-0.9174396238028772	351.0226643043569
-0.8728225942433394	347.56705354504084
-0.8153781981494459	328.73646600057907
-0.7767200504992847	320.5485523561672
-0.670235670324978	328.76052808273374
-0.574580985229358	340.1745436880321
-0.559897491150826	339.6114013596234
-0.5019216948997314	351.187254771081
-0.4221864819677517	370.5843284689555
-0.3535504312912693	382.89749363114527
-0.32003697307839735	388.9846770338228
-0.2304343698248207	397.43116324266
-0.20714015320322945	397.5925335985112
-0.16067128618011062	398.56115907388187
-0.10089291097159567	398.6171245394179
-0.09219975903577775	399.3798006596597
-0.044899630596980364	394.5447098913625
-0.0162974936835664	396.3472783252787
7.038019574915964E-4	396.23566814909066
-0.002223784411675142	392.87736056265106
